registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.8-s390x,sha256:46350b688ab93463b6699352a76beb3b9c26a6faec1d4a6fd28818c41974002a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.8-ppc64le,sha256:e682e6facde4854433b3a9d1b942f45b4af54a49859dff014f09b3b4191847aa,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.9-amd64,sha256:8128a2184bbd35263104b7d1fd1aac9c5760236b07eee6b4147805126e7745ee,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.9-s390x,sha256:42cd37c4915f2b363f428d0a723d5322d9d5b3b2928cdd255ee8e1ba8643b5d1,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.9-ppc64le,sha256:363038e8b91aaee66cdcef8cf3e59764df546a2aa540dccd5db807597adca43f,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.10-amd64,sha256:867c1a1a38809e963c8af96c914e13a0e7657dffef13fa9abb5153926ae4877a,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.10-s390x,sha256:80732b3c93363a60136854c1d7257e33307e8483b5923c28a795ff895106d82a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.10-ppc64le,sha256:1a7cb03b493403c066a6941562b3f7cba21520b91e8a9d062cea693b029e1349,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.11-amd64,sha256:3b486a304854014d0123ac43f79fd6a19fe8f4b892364a073a934a210f7a84c9,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.11-ppc64le,sha256:9903722c1a5001fbf34c5b03e6ad168cdacf4d2588cc0a786fae5eb5f1b064c6,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.11-s390x,sha256:07c69c03b0d778dee9e08faa17827028977149f5d76d5226cfbad8927f12237b,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.12-amd64,sha256:78d323964fe9506ec7dc34e921599ca18dfb4534730af78c4ba4f9f2da08c493,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.12-ppc64le,sha256:00a5571facf8937ea1507721e8c974c7bcce6fa40e6b739baa6064045a988487,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.12-s390x,sha256:796e2fc470af2d27b8cfc1c7d4ab3d427d32386dcea483c04744f3d2fffeaad8,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,1.2.0-amd64,sha256:376bc2873ba69c2e5310b751485cfed262927631e5cc2d761e33fe2c402e2583,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,1.2.0-s390x,sha256:c25768ea6fb4030128cec7a08ffc188514fc2a9d396ceb822e143ea8c0b97cce,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,1.2.0-ppc64le,sha256:3de58d04bf60a50c168b6ae6a59d496c085ca728a0e634ac8cd2fb52b1189e51,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,1.2.1-amd64,sha256:df7e38211344f01f52ee8c7d2b6ca10a3dbc8114cb26c57116f1f9da32f1b54a,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,1.2.1-s390x,sha256:0ea16d4eb2b1da945e0aa45b260272994428043366afbb8baed61ea9d907e829,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,1.2.1-ppc64le,sha256:b7b8292c27599cfb0e57436b155c0022d622f33e13779796ee671dfb0bde369a,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.0-amd64,sha256:4fe5c55fd726f0710dc2118325f18aedc7467491a80b64dd38df46bcb72b2cf7,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.0-s390x,sha256:b8f64a297bb4b1de999205428954feae682bfa98aaf378d1d96f10e48598567c,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.0-ppc64le,sha256:530f6d629b874fcf9834e9db8046364c573b8c124528a6134ca5cf8eaadb797c,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.1-amd64,sha256:9c92cc0f1dc5b6e306f4d88086bd59b2e34107aa78af09a16597c199eacdf187,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.1-s390x,sha256:4fdfde15340dfb1753478fbc741f1f94af77ce4fad06dd3cafc9879096da6f23,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.1-ppc64le,sha256:e06b4a778c50c8f071fb52400aee72abc175484135b7e3e720e83c782b33d117,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.2-amd64,sha256:55e739175c729b2af406141d309affdaae4898eeb2453e69ea8f1f6aca74b2ba,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.2-s390x,sha256:e4d7adaa08738de2f6da07b8349d2dc18c351fc8628545ca35c5e2af2df3b171,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.2-ppc64le,sha256:2ca2c95b0a9839a6ba6026727dadd73fb371d398abca4209b547c81f11e3f1ec,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.3-amd64,sha256:fd657e166e62438aec6794d4a76ff0b8a35f11505eb29d8f949cca12cc5d031c,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.3-s390x,sha256:d0d951b5921a8b117a47c4fbf5766e46744ebdc9241584e9921463e573c39ff9,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.3-ppc64le,sha256:2a55291a4fa5073d6cd0d382acd05e89c66cb3710f2eb29e43260527feb0402a,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.4-amd64,sha256:3cc1583b1ae7ab90d16a767a69fb52f7b10821f0756b63923f93dd85add98550,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.4-s390x,sha256:5c9fdcf2de7117fd55149ec707411f7ef2dfddb96b7941b3abb8783bd676edf0,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.4-ppc64le,sha256:44022c5b2e815fdd6ba62a92db35a467c60a4c09b26313f7ae6d68203981125a,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.5-amd64,sha256:f1827018f673035105e119b02a3f1b04208b00a2d31495b21d3693c481c6fd89,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.5-s390x,sha256:c9f581739cdd38a67b3e13dc4d84473dcb851eb59ca6c5e519f25ccbbcc5818a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.5-ppc64le,sha256:7be3bb64c60ed9090ad479e52dab387f847e612db51aed4f3f507b67a84e37d6,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.6-amd64,sha256:c1a2e1a01c38355af944b337564e3d9fcc8faea75be3ace377fb720f4366e1c6,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.6-s390x,sha256:bd0640d3eec7172786e4c0cd27d60ddbfd28f13b90ce7b701d422fd4dadca636,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.6-ppc64le,sha256:a72cad0a9c5cb330e4a55a39969e744c8f279dd6fffbdd418624a3a6c470389c,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.7-amd64,sha256:402c1404f29208ee0ecf5ef1608f2d07b84ccb3b5ee8f783fc598fcbf6944838,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.7-s390x,sha256:2ad7a88c1123180a858008f04b7f5ba486ab02f16a0e3ea3741f8f7cdf56e070,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.7-ppc64le,sha256:98248e4a69a6f982ed2ac979d2d33a06a568e1c0bc7f25e4c23414ed37f28bf5,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.8-amd64,sha256:15280949a399b6db3ac5dc79024329110555b18142a9d441a4555d680492fa20,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.8-s390x,sha256:621555aea794d427b7c032e02992af6b804f6785d0311a8ca509dcc6e4574641,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.8-ppc64le,sha256:2b1650840371732cbda49873358ebc0aff31ee4c931fe8bd0d2daacbb87cfba6,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.9-amd64,sha256:bcb04e29e42af978ded0c609355bda6bd48d7e4baca5abc7afd9b74b1cd85599,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.9-s390x,sha256:26d1c167529258534d879d25b51fe0551661c24389d60070ec64ad20ba9d6bcf,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.9-ppc64le,sha256:5571851a4042861588ccc6f5fd6a35e3495e27ea23a6ba867600fa861f54cf4e,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.10-amd64,sha256:351ae2341d7b586c6fdea54c888384021bc31d2f3a2b7daa081e9b5365eac03b,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.10-s390x,sha256:fa8dd5dbecf1db72dadd405ce28127c61b1228cad4bc88236b260eeeb286ede6,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.10-ppc64le,sha256:4fcde7aff25259121097161625866e011f0489584e15727d022babcb5f9915b8,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.11-amd64,sha256:4582e53208656bccc6e2a77224d140c40289c705725742b03a4200c26aba0d3b,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.11-ppc64le,sha256:a87410fd82c26df1dbd88d61d3a476f25bb91e8ddbf78a0d1b7bfa810a2a3421,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.11-s390x,sha256:d9d5a165bd47a82a57e8424d531595d7b5a5d2dd8084cc93d92284689c86bf2a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.12-amd64,sha256:9dfdf47f4f5c067bd0f1a7719bc3d25cf525ca5b84b43307fb8366d3a5f68943,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.12-ppc64le,sha256:86aa6de405c5801bdc14472238383428a7683bee5e1f031d9fc25122607bc34f,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.12-s390x,sha256:8bba3d2287b08c3bdfae23130e8a27e10cb020136b51572e86c44bafc5237a14,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch,2.0.13-amd64,sha256:d85a47f7061503ea2930318a5f2d6ca5bbc47340cd29c3a001d95eb7c2933f16,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch,2.0.13-ppc64le,sha256:43761ad83ef81a03a3e2de2484c03db1eea505473bb7958b6ce69771d60864d8,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch,2.0.13-s390x,sha256:0df6f277792619b362b31190e5672b1b8e00afbfbdbddafd2230dfd49bb9967a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.13-amd64,sha256:d3e355ce22b7e20868bfbbf3e7d2ff89832408f536fa4416f2c971f5e71ae84e,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.13-ppc64le,sha256:f3221490b6385bba9ba6ff55970d6b3459b96de588d5762fa015d8627cf0aa1d,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-metrics-exporter,2.0.13-s390x,sha256:c6290d31396f38fc9abe2a113972e6e570b836f7a283666055766414e28bc68a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.13-amd64,sha256:a19a3bd90e1d8ab586a72ed6cc4e13f68ede3c0712bc10e2662d01a658290188,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.13-ppc64le,sha256:0fb69253ac92952a279d995f7cff6dc6dc7defd0d98e1afd896e265e1dfd6f4b,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-elasticsearch-proxy,2.0.13-s390x,sha256:0068c3eca43722b223bb00aa94d564ad36224a1282c2aeae28104198c7195127,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/iaf-elastic-operator,1.3.13-amd64,sha256:cf56b87e4949e0ce4409c23d7bbc1cdbbb2845d7db4b3325f7c572ff678c3ff2,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/iaf-elastic-operator,1.3.13-ppc64le,sha256:9162761735a0985e587237b7d71f77388ce9f6a2aaee1d613587479183dfc484,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/iaf-elastic-operator,1.3.13-s390x,sha256:afb59f5c20cfd3ac3ec013951ba7dac7254e705380869f4e12150bbceec02cfa,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/iaf-elastic-operator-bundle,1.3.13,sha256:53963c22702ebbf7e64bd493c2503e601a225ae7bb825ca85d8852fd6c9b2bd6,LIST,"","","",0,CASE,olm-bundle,""
