registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
icr.io,cpopen/iaf-flink-operator,1.3.9-s390x,sha256:41151b6f9bd8c0aec0d79fec461da61c114bbfc817defb852b9a930f7a35b3eb,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.9-ppc64le,sha256:9aa508353030c94e2825df931a9d63e53f6e475237111d6812715840aa414419,IMAGE,linux,ppc64le,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.10-amd64,sha256:717bc57ed471b7eb9000b6c40397999cd631294938a5b5e21c90ba4f12f2b1c7,IMAGE,linux,amd64,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.10-s390x,sha256:9f1df4b5da0f47cc6529a668b8bc1095f9f9a45ee3bb88b1be99f58e95157ccc,IMAGE,linux,s390x,"",0,CASE,"",""
icr.io,cpopen/iaf-flink-operator,1.3.10-ppc64le,sha256:d6b4f1bffa11de5562b6edd1fdef5766f52b8e1e3d6753aacf0a9d2e8975a4b8,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.0-amd64,sha256:ba03c018b762c5c268b5e94c078b9448a24a82162b30f1de09f1ebaba45a5a87,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.0-s390x,sha256:a415bfd9c296a3966cb86cc05a5913a07c7b97f705efcc4107bde978c28f3767,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.0-ppc64le,sha256:7de2461b8b9781a3da4a0177c05010b833b805ac7e625bb27f56c08696f204f2,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.1-amd64,sha256:1de2a6d2c9c494e4e71a4bd923c92fbe4e2047ec8dbcc346e0cc5615b21f1505,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.1-s390x,sha256:e00a368288804fec8056d4fbcc70548674ee42a7b51af791eddd0b59ec661f1a,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.1-ppc64le,sha256:6fc9ec6494f4193fd1b5c120a06c25d7a005d5d95e6cdfb434f082a3d7e9ef1f,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.2-amd64,sha256:5110a5c515a59fa18ed25694b8a430137de86759e1b584ce78bbd5c8a782dec3,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.2-s390x,sha256:dbc59e82fa32da102070d533764836e9ab989d9c068ec85825eb7c7c15f079df,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.2-ppc64le,sha256:1d6987ffc6c9c1d39c3679c6335dc7e9db20bad9d9db393d8827b8fb1aac3459,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.3-amd64,sha256:95d19886ee54ef3e13245d7d930d5583d5bc19fb15461944f949237892cb59d9,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.3-s390x,sha256:caf0c99f0fc0f420623e1555ccdc87ba83aed58bdef66ac6fa5cfd52fb594bbf,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-eventprocessing-proxy,4.0.3-ppc64le,sha256:46e5a70c3a421dfef1c1303f4dcf0383d754e4bb5154e6ebf9c7021875c082a0,IMAGE,linux,ppc64le,"",0,CASE,"",""
